order_id,products
160099,35921 47209 9339 21137 8339 35523 20186 37646 14633 29999 12144 21903 32689
2587900,45066 49683 7806 47912 29487 28465 31040 44359 21903 34214 432 42450 25043 7131 18926 10749
116153,44632 47209 21709 5876 38689 5491 35221
927784,13176
3382981,40961 47626 38557 34005 40706 24852 2326 35199 1511
647747,39040 43086
3309977,24852 45123
172573,24964
1827814,43961 46654 48705 49235
128469,40198 8730 18721 2481 15925 18104 39781 49517 21616 26620
2935142,41602 45064 39434 24852 28823 16797 32605
1800415,12341
741026,48779 21011 22935 31778 23734 3262 4192
1028563,27554 42157 43154 41371 27102
1911600,47766 28842
1165781,42731 24852
2639950,21288 39275 21903 43352 42265
1522143,39040 21903 24799
1156622,22959 41950
1564909,20995 12834 28226 40516 25670 4697 27307 9421 37158 14668 22866 38739 47977 12139 18811 2966 40877 47029
1689551,39275 21903
1009512,18465 1463
275947,44290 34063 44085 15042 43867 4713
1288003,5134 48679 19057 24838 13176 39877
464517,11826 26184 26209 44142 9387 9912 46811 41808 21903 1511
934994,27392 5514 21903 41757
3378768,30142
1578265,38164 22170 37276 25890 15273 35383 36165 33754 7388 4957
2387149,2611 21376 16797 49075
1276161,33002
565286,45066 47626 14867 24852 32163 8239 27966 41665 45416 23288
3067613,42265 25890 42495
2361352,47626 9779 26209 4799 43789 33055 25890
3136210,24852
1005664,21386 21903 14870 8424 13176
1388427,27652
430940,49683 37687 27966 13176
3400252,35951 47866 27925 8518 44910 13176 46969
509783,9484 35221 5785 35504 41805 21709 44632 25435 26620
2556493,28204 40516 21616 47766 30471 24852 2855
1249753,5120 47626 39984 24964 39812 21903 22935 17872
99497,3792 24852 30659
1880000,39721 17706 35921
304214,8859 33198 3835
2117142,42265 16797 21288 6184 43352 29794 13176
68231,7521
2997977,21903 35951
943875,21019
3312403,17461 5322 8424 39190 38273 22935 27104
2500905,37464
1537477,11821 7371
2611132,23622 8277 2748 14084 39877
983438,21386
2134382,49235 35951 18615
710067,5258 8859
126017,24852 47766 16797 46510 4210 46584
2754136,21137 49683 24852 36011
1379985,24852 29373
1685398,17794 24852 47766 30233 40545 9337
3256785,5782 16185 32573
2289606,47626 26209
169915,42389 47766 2086 45013 5212 1890 18670 39921
451736,21903 7185 28071 27344 34128 44632 23644 47209 26620
2023947,35613 44340 8390 24273 47977 41722
3249425,14853 32523 10129 34658 39275 46969 10749
528740,20995 32864 24852 28993 27470 24497 39877 5068 45007 39409
1372919,39276 16249 28985
2408719,29077 12572 19894 4932
2026812,44632 18531
167873,8230 49192 47209 27845 44815 36646 8518
2723797,45066 47626 2611 26209 44142 8833 4799 8424 40174 40706 24852 42265 25890 21334 39275 41375 21938 8138
2032217,21137 35503 27845 37646 23835 22825 13176 30639 34243
1743017,47719 6891 18176 30639 32743 493
1983858,1831 31964
3299223,49191 49235 20119 32655
853290,24852 11512
2258443,5258 6184
658867,22825 35004 23102 1090 45763 45282 45679 49267
1792555,5785 49235 44631 13176
1433799,36865 24852
2509044,47209 17630 22856 13176 21903 27548
280806,13575 13176 40120
1330978,24852
2442472,22035 7715 10814 35503 3793 5479 32139 47610
1502437,19174 47977
593527,4210 24852 39910
510246,25471
1419744,17487 35939 40198
339159,10753 17794 1158 44683 25272 26701 47209 19311 13176 46969
263953,26209 21616 11945 39108 11520
2263140,28204 9339 14462 30450 24489
2239146,45066 33452 24852 38241 2971
2613079,43154 32455 32478
1064164,17545 47626 47516 47144 28204 23341 28083 6383 41594 44666
1592266,35221
37642,6833
148793,47626 47144 26209 35948 46802 24852 34126 23909 21903 39877
890480,39560 20114 24852
418348,16696 43727 4210 19863 38200
1641615,4649
1360432,35948 23020
3290929,23082 39224 2745 26709 34520 27360 33894 25830 31981
705915,27521
3323933,47209 13176 25466
554001,22035
1432993,8277 44359
2799230,4137 49235 36956 43117 37003 41120 24852 41290 6532 16797 27104 16900 14852 41517 14897 23102 4753 31469 41714 33565 29628 46041 46097 1090 48205 35921 44167 9387 27845 21737 3529 36307 30169 30192 46595 34362 38544 24279 40708 38729 30591 14218 36763 32689 36838 30696
3314281,8277 47209 46847 44815 33125 13176
2049779,24852 28199 3526 43974 33351 9076
505397,4217 47766 17668 24852 40310 29091 33754
577706,12545 49683 24852 34969 5479
1007185,28682 21903 21137 30353 20754 27966 8518 34262 44632 26209 47209
146612,4 32019 21019 39464 9534 22882
2859965,13176
2415900,24024 20842 23288
2858681,23082 16696
2935253,45104 46650 35595 39190
2322422,14371 28204 21137 24838 45866 5450 38226 33125 45970 35221 44961
2082938,19953
1523654,45071 35507 8424 37658 31562 4447 6497 8590 21938 46023 35824
2957920,36869 19370 6980 22220
2086127,12606 47626 40332 14927 24852
1815710,34050 48142 38928 41400 12476 196 43739 46562 21754
966839,24964 13629 21616 13176
2160319,5262 5785 27336 14111
214407,5985 31985
3291619,16797 12341
3151873,16262 25146 41950
520065,12341
172709,47626 45066 24852 14870 28054 43545 17949 22825 14766 2480 23986 4920 38456 48057 27966 12614 6348 9421 39886 8277 1879 11737 16987 16988 26209 2019 47209 31215 4472 46969
2841397,37646 34466 27336 12756 26209 31720
1174131,47626 21137 14084 24852 27966 34137 37766 15290
2903101,26894 21903 28204 44632 8424
1668898,37646 24852 39190 12195 17704 45231 24631 35921 12771
196979,30340 6719 7781 26604
1644302,26369 21903 24852 18465 35383 35264 27845 6104 27104 48745
3186382,5134 22035 39964 8277 14947 15008 17579 35504 24852 42828 43889 10114 32655 41950 27639
342979,36865 45066 42557 12384 8309 43662 17794 20876 21903 1516
253078,30385 27845 42719 24852 34590 33731
2927283,20600 38383 3957
3245934,24964 22935 49175 25138 44359 27086 34126 31717
2834814,24852 32923 40759 14410 34262 44632 27104 40298 39275 18670
1121374,47766 45223 24764 8518 11087 44753 4945 26209 31717 33401
1746028,1039 39475 26165 49235 8277 24360 43394 47585
3219717,24838 34448 21137 30489 1463 5077 8277 13166 22260 13176
2205722,47626 39958 8861 12075 22959 5450 37335 26209 36076 40310 28021
1347920,17948 31315 44632 42585 26209 7781 18027 19057 39561 39578 4799 4288 30450 10998 49416 13083 16185 5450 36695 9058 13176 21903 17828 24489 432 15290 18370 17872 32227 46064 39409 46584 4605
2537601,7955 24852 11543 18465 32691 26165 31292 35522 45763 33731 42458 46175 47209 46969
2869091,47626 24852 47766 44830
3074582,16896 19970 8277 19613 30391 16589 19894 39877 24518
1430114,28688 28199 27313 34502 10957 26348 14111 6966 852 22882 49520 12683 36316 2026 29689
3152226,32864 34497 27845 35547 19678 36082 27966 4421 4452 13176 21903 34197 26521 44479 34243 45007 42450
1406066,36865 37646 22035 11543 43961 27966 17600 27845 41950 30561 35951 48628 13176
2722225,24780 4086
3073931,14875 44585 22071 14999 35507 28031 1940
2397663,27521 24964 21903 26800 8518 26209 31717 47209 26604 5876 43768
1545781,13867 12845 16976 12508 11773
360026,516 47163 41602 47931 43845 13643 37250 26553
2715459,49683 34969 35163
2172352,17902
2313350,27845 14853 40910 24850 17689
1771407,43394 26768 21137 29344 47144 27690 17579 43713 4421 49235 8277 6361 44765 24420 13176
2505443,42244 19348 24852
1408920,40068 21903 27845 39275
193737,44292 13176
2715856,42585
3410558,26209 8859 47357 24852 5450 11123 31231
3220768,258 24838 32655 2344 34658 28387 22115
2406664,17794 37646 7314 30391 45007 23165
680655,21137 25890 13176 46979 49610 33754
1468641,46886 34993 6962 27966 32831 48577 25949 47209 13176
1987191,47626 47766 29344 29370 24830 25890 38383
2117855,19660 3957 13176 39877
1115264,1670 5653 5535 36397
2821739,44632
2688436,45066 6052 4605 44799
2697037,27640
1681682,11266
1362694,25804 32465
1239263,28427 36456
2382822,33671 40864 17316 47780 49247
1136281,27730 24852 4920 34134 40332
2317748,45123 19057 16521 32402 29370 22220 11499 4344 7936 39180 24852 44359 27521 21903 9137 12745 27104 38383
153845,17652 8277 30391 30489
488870,47626 24852 39464 28985
2891695,24964 7948 22935 30233 43961
1829655,41371 26790 2240 34504 25072
1961266,35328 37646 5262 24852 8518 27086 41806 7669 24184
998429,47626 3631 26165 23909 44142
2034064,16797 30551 13176
1693413,10753 47626 38480 23879 29103 31231
1637446,4130 20015 47156 41063 5251 23291 11520 7952 35633 13176 21903 27104
937209,27472 40910
1156732,19348 15399 45104 25043
868056,47766 27086 31741 16083 13176
18542,28934 5646 43154 34339 41950 45948
2451582,19660
3028530,21137 47766 27845 13176 43394 24964 21903 44987 33731 48628
2608623,4210
1479892,47626 13496 38739 4605
3378756,18523 19057 13176
2836028,43908 13198 21137 49683 27156 24852 47766 25890 23734 14778 17600 16097 48230 4605
2025678,26128 26138 28703 41534 2120 49235 13944 37552 15539 23734 7877 17615 2780 43263 47366 40254 22888 39275 21362 40332 40354 35752 10673 16826 36822 6631 30696 35310 6128
1764190,196
2895386,36956 46886
583727,21903 32689 7252 13176 39001
433684,47144 23693 3245 41273 13176 29615 35761
2028349,15950 42585 14947 35951 21137 24221 37067 15592 40706 260 42768 21903 22939 30122
986461,47815 18792
2313021,23341 32859
2304962,43154 1463 27966
1564560,21903 35221 24852 6046 9689
2106252,35221 26209
1631534,38944 29010
1015824,12683 48667 31269
210065,40706 21137 45081 18465 3896 9405 41665 17985 27344 30561 46820 33642 16759
39157,35951 21137 47766 11520 37646 24852
1172932,49191 22825 49235
2934363,44944 21925 19766 32835 41433 4443
3148927,42958
1938106,15906 25666 21709 8424 13629 47008 21938 40396
2191139,5240 9387 7393 42252 15130 1313 23341 30006 32156 16309
3141157,21115
2988424,31394 27985
244269,49520 33787
2862042,46979 28985 15290 7485 27104 43768
1507209,3599 8277 10351 12935 651 29447 9515 35121 27966 27086 48109
122123,47766
1729192,18531 21417
834510,11777 42507 30233 47672 12858 24184 21137 47766 19678 44910 13166 1398 6532 21903 22935 39332 43961 15290 45007 26604 48628
3315433,6046 21938 34358 24024
318298,23457 26604
854163,35233 4799 18881 32478
2897111,35914 17008 21137 38563 27316 3800 49416 17681 24852 30135
937063,43154
2677758,17807 21137 10132 43961 27845 5077 44765
929552,39314 18583 1463 36550 32726 39276 21614
1020443,7049 27573 19173 25466
400788,18465 39877
1146246,27186 4920 34886 43631 24053 13176
2175759,30219 46616 33919 3765 9431 26352 38164 5456 25513
3103563,13176 30639
2534043,28204 48364 40723 24852 19348 35221 21938
1002072,8859 17191 47912
3097958,8728 31257 38944 2611 49211 7806 12932 21709 2781 40706 40709 24852 13702
1732365,21903 21137 47766 48679 28985 25533 9036 45007 42585 13176
962669,28289 46627 27325 22713 43772
63146,21410 9387 32689 16185 4565 8424 24184
2907747,5646 14870 28204 35914 1099 46820 24852 11576 14651 27966 41290 42342 13176 30639
3176607,35364 47209 22721 11520 32030 9725 19820 13176 13779
37580,43394 21137 12193 8381 5077 1890 13176 46202
2395413,28427 47977 38768 44156
906138,43086 21137 13517 24799 40706 29447 24852 3951 32655 21903
1332728,24852 35752 46184 25706
1655935,27323
3363663,40332 24852 7332 41674 21709 365 1393 7295
3086391,13176 6104
499654,10246 26209 25197 12456 24852 1364 21903
3276844,25346 47630 21903 5646 47766 6297 42265 21150 28985 27966 5575 19660 40396 48628 13176
3033980,26369 24964 43014 21903 26131 30135 4799 41665 47209 34300
781055,5212 47766 27845 11481 42244 24852 24964 21903 38293
199736,26369 47766 24221 1103
439603,6046 23472
2934522,14421 16703
1636972,17794 1819 37067 46802 30676 36717 43122
2577433,8571
146787,2120 5258 2675
2436585,27845 38928 13176 26104
690260,36390 11073
18671,11777 44570 44661 15503 47788 27845 46886 41787 11068 13176 19906 26604 21497
1711131,40969 29195 8859 44753 20323
1461873,32689 39863 39534 17902
627761,23313 41290
2989523,31985 23288
2824972,45066 7205 13949 37067 31076 26604 3957
2693691,11520 24082 19660 31713 19173 3957 17272
1096511,18689
734294,26497
1440068,277 43631
2238548,43394 9405 49628
1475965,24852 49683 38689 27845 47209 27247
2699075,21137 24253 33120 26604 21616 13176
3158947,30233 35917 18531 47209 21137 27845 8467 30489 22825 3952 14711 13176 6532 24964 31720 8174 23029
2123903,13249 42342 32201 5545 44781
3243328,33081
12187,49683 12341 16696
806847,23148 21137 36011 28879 23765 24852 9018 44866 36766 12196 6111
265935,47766 44632 40174 7035
159767,23955 24852 40091 12341 703 12232
2941180,31805
2511113,24852 18218 21293 29487 5450 23909
1357327,38456 4920 41665
1460140,47209 21162 3339 34197
1176417,3732 24852 16696 49235
1268117,33198 13245
720094,22035 21137 24852 38689 41787 35221 26604
614552,5385 2962 29487
2615427,18523 20632 5785 4799 17600 27845 27966 13176 17872
2356481,38267 39921
2428669,47672 47209 24759 33000 13176 48023
1942060,12932 46616 42479
2582209,31623 29447 43662 42533 22969 10831 13176
356458,17484 5212 47759 5876 25340 21903 40396
3081244,10749 35425 21405 37646 28123 43768 35163 13565
285841,16398 2732 24852
1947751,34969 14084 20754 22935 26604 28156
2436525,9825 32360 47209 10895 21137 28373 19670 40706 43789 2326 27966 49520 13176 44418 46584 22935 24489 43961 45007 24024 27104 17902 39928 10749
3302438,20995 42768 37067 47209 38383
1068380,8193 21137 25753 25890 13176
2735482,21137 22825 8518 49235 41950 16759 13176
2396642,18818 24852 28459 1194 46842
2705359,39427 22035 21137 25753 18615 27845 46802 3835 34050 1360 21903
221963,27845 8174 16759
2024210,43295 2756 45392 27637
821272,14852 15410 8247 48226 6631 38890 4986
2934403,45066 16913 28204 43122 10385 21137 13517 24276 7413 40706 24852 27966 19821 16797
2244082,47626 37646 21903 24852 47766 34969 310 35547
2391231,8803 30827 48907 8048 32403 15772
1205684,10673 13176 9623 21927 5750 16234 44980
2547704,5258 21137 42803 20940 43352 38768 13176
652900,36117 17987 20082
2646340,39041 24852 1940 29615
1702846,38928 13176
3322184,42360 12606
690195,18070 42526 34335 12324 14766
2312614,16797 20940 4724 13176
3345341,17948 25146 6218 32846 44910 21230 13176 4472
1602984,28934 21903 25890 2002 17902
2435962,19011 16396 41724
2081370,49683 24852 19894
1992692,40706 2693 44560 44310 47766 35628 36014 35004 43713 17630 15592 30719
2742179,47657
1248855,2452 162 6948 30639 35503 4792 41149 5699 22908
1466762,12087 46940 27510 3959
2044709,30162 20448 33000 33768 13032 30827 28413
319395,6212 34026
3185272,40516
2293675,21137 47766 16083 26209
216388,32655 19910 7522
2701994,25093 47626 49235 26209 5769 34448 34969 23734 29926 11068
2777891,23044 21903 47766 38689 25043 41950 44786
2053053,24838 27104 8174
270428,18176 11777 24838 16797 43961 13176 5115
3064986,33026 47626 33548 24852 28842 26030 10032 10613
1058317,5258 21903 42265 15772 21288 14715 13378 24135 43352 8048 9076 8953 33147
3097087,42507 25890 46252 1463 28985 11585 20178 5077 8277 49374 46820 13176
359439,10807 47209 23165 21137 13609 3481 27104
2949998,38662 21137 24852 47209 895
1015484,35914 16994 14999 9387 14005 4920
2337872,6825 34217 20930 1090 43621 30696
366888,41651 25544
2552554,1729 11365
1449387,36406 8277 21137 9405 4485 30639
2379878,4210 47766 34466 8424 37646 24852 14218 16797
3008957,22035 35951 37067 35211
1343805,6184 21288 39863 8048 18292 13176 8571
2530629,44386
2705870,15399 21137 22240 14651 27966 5451 48559
2808739,39947 49227 137 22667 32467 36106 16696 2481
1431611,24852 32553 18346 7239 36186 16237 1263 29429 48762
2409364,24852 49235
1896552,517 24852 13851 28373
2159875,47388 2846 5539 34243
2697627,45066 36522 27845 20169 38164 34126 36695 39275 13176 20345 18811 40345 27086
1663178,40706 8479 31915 18523 13176
228046,5250 28431 21903 24852 47766 21914 5939 38453 10551 5306 34262 47717 7156 13176
1929465,31651 32679
2511424,47621 47144 46676 42585 26209 18027 20082 21137 47766 24759 23288 38655 260 37646 24852 28476 13629 5463 39275 21903 10132 27548 26604 8173
613138,24852 1185 33572 2086
2675750,45066 47626 14870 41149 18689 24852 25931 43352 4462
2009846,28725 39247
2847703,8230 39276
3360200,24852 8087 25890 34358 49131 18926
136254,5794
2152629,38768
2389368,36011
3145799,9839 8048
292418,37766 20754 16291 46642 19898 2748 27977 44632 35547 5212 17758 48099 33251
1836360,11136 12044 26032 23400 42985 49267
2165765,1940 24852
2997011,32288 4137 1094 20802 21386
218573,24852 18610 30774 27845
1182927,38689
357169,3479 45504
1983116,17191
2417478,48705 11983 24852 9558 33129 7131
2049410,30776 47209 41149 8490 21903 48559 432 27086 8667
1260895,37646 24852 42265 46770 5479 47209 5876
1098204,24852 47766 23102
3351424,32403 43209 12015 46842 24852 41751 19846 16797
1308121,5450 37065 41950
2388489,8193 11813 17341 22989 44142
240797,24852 42265 15902 18465 30252 13249 49235 8277 44632 13176
2342134,2846 12320 12341 45763 13772 20314 13176
3353035,24852 35535 21616
1298692,8479 48316 39877 16198 1241
1893436,21903
980176,38913 6416 46354 22809 17966 37067 36943 22617 37867 1006 46066 44158
3125241,27521 6962 27999 40063
1965407,13575 6184 9387 26569
1686054,14233 9663 40795 25466
3282259,7185 35948 43122 21137 29344 26790 12456 27344 19156 40174 36127 35628 11576 3896 27966 41290 14711 13176 24954 48058 38374
140644,12935 11961 34243 36165
2721487,41950 31717 47209
241296,32781 42903 19354 17183 43295 33572 43432 42669 42442 36189 17758
1532642,5782
2356651,6184 13176 20955
2420771,21137 24852 23288 10804 27845 6104 33000
2686832,42028 44359 13176 4472
1285494,33152 12212 11073 27592 37203
919784,1181
125877,33452 16185 24382 19173
3089561,6184 13176
2698317,24852 21709
2540400,40198 46886 35121 44855 31942 25670 49247 27360 35042 9076 28153
2643441,12341 4920 31805
2986891,24852 28204 40278 4210 23413
2909578,45531
2791240,37646 24852 17703 35921 40174
951217,24528 32465 6547 19348
1855627,38400 24852 30489 25890 36011 44233 11090 46676 20842
3409697,22959 3765 13176
281733,45763 34126
